# Second test
 22.80330978  77.35191700
 22.78568436  78.38732073
 22.76660396  79.42410196
 22.74606301  80.46237135
 22.72405553  81.50224030
 22.70057515  82.54382095
 22.67561510  83.58722630
 22.64916824  84.63257021
 22.62122707  85.67996743
 22.59178362  86.72953386
 22.56082892  87.78138575
 22.52835561  88.83564087
 22.49435390  89.89241812
 22.45881275  90.95183724
 22.42172478  92.01402028
 22.38307894  93.07908864
 22.34286466  94.14716577
 22.30107110  95.21837626
 22.25768957  96.29285134
 22.21270509  97.37071065
 22.16610771  98.45208615
 22.11788566  99.53710792
 22.06802701 100.62590737
 22.01651963 101.71861730
 21.96335126 102.81537185
 21.90850953 103.91630652
 21.85197104 105.02155884
 21.79374128 106.13126563
 21.73379986 107.24556669
 21.67213428 108.36460257
 21.60873217 109.48851494
 21.54358134 110.61744655
 21.47666983 111.75154111
 21.40798601 112.89094311
 21.33751864 114.03579767
 21.26525702 115.18625028
 21.19119111 116.34244665
 21.11531922 117.50453595
 21.03761292 118.67265521
 20.95807986 119.84695563
 20.87671659 121.02757564
 20.79351524 122.21467157
 20.70845421 123.40838395
 20.62155493 124.60883883
 20.53281808 125.81619028
 20.44223657 127.03055952
 20.34982004 128.25208316
 20.25554430 129.48089430
 20.15946458 130.71710633
 20.06157602 131.96084002
 19.96189496 133.21220443
 20.78555269  -7.01104747
 20.88842421  -5.73497987
 20.98961091  -4.46687976
 21.08908500  -3.20666050
 21.18682172  -1.95423146
 21.28280484  -0.70948972
 21.37701398   0.52767614
 21.46943836   1.75738291
 21.56006855   2.97975372
 21.64889795   4.19491664
 21.73592243   5.40300386
 21.82114022   6.60415098
 21.90455165   7.79849654
 21.98615753   8.98618099
 22.06596527  10.16734886
 22.14397779  11.34214317
 22.22019929  12.51071028
 22.29464192  13.67319751
 22.36731203  14.82974973
 22.43821697  15.98051426
 22.50736980  17.12563803
 22.57478126  18.26526681
 22.64045901  19.39954751
 22.70442127  20.52862417
 22.76667023  21.65264043
 22.82722536  22.77174151
 22.88609930  23.88606622
 22.94330009  24.99575959
 22.99884374  26.10095976
 23.05274137  27.20180479
 23.10500556  28.29843138
 23.15564890  29.39097572
 23.20468374  30.47957271
 23.25212215  31.56435570
 23.29797603  32.64545643
 23.34225821  33.72300575
 23.38497716  34.79713127
 23.42614657  35.86796150
 23.46577718  36.93562269
 23.50387981  38.00023995
 23.54046439  39.06193645
 23.57554139  40.12083466
 23.60911940  41.17705683
 23.64120943  42.23072061
 23.67181929  43.28194861
 23.70095813  44.33085566
 23.72863450  45.37755909
 23.75485570  46.42217523
 23.77962991  47.46481718
 23.80296406  48.50560035
 23.82486490  49.54463705
 23.84533880  50.58203932
 23.86439175  51.61791842
 23.88202933  52.65238488
 23.89825674  53.68554853
 23.91307877  54.71751859
 23.92649980  55.74840368
 23.93852382  56.77831191
 23.94915740  57.80735318
 23.95839812  58.83563057
 23.96625134  59.86325274
 23.97271940  60.89032617
 23.97780421  61.91695706
 23.98150730  62.94325142
 23.98382978  63.96931507
 23.98477233  64.99525371
 23.98433524  66.02117300
 23.98251839  67.04717856
 23.97932121  68.07337609
 23.97474278  69.09987136
 23.96878171  70.12677029
 23.96143623  71.15417901
 23.95270415  72.18220389
 23.94258288  73.21095164
 23.93106941  74.24052927
 23.91816031  75.27104425
 23.90384926  76.30260171
 23.88813740  77.33531609
 23.87101717  78.36929312
 23.85248353  79.40464238
 23.83253103  80.44147413
 23.81115382  81.47989935
 23.78834567  82.52002981
 23.76409994  83.56197808
 23.73840964  84.60585763
 23.71126741  85.65178282
 23.68266543  86.69986931
 23.65259544  87.75023255
 23.62104917  88.80299044
 23.58801726  89.85826153
 23.55349014  90.91616448
 23.51745905  91.97682192
 23.47991387  93.04035449
 23.44084409  94.10688541
 23.40023907  95.17653902
 23.35808993  96.24944520
 23.31438236  97.32572491
 23.26910639  98.40550923
 23.22225040  99.48892800
 23.17380259 100.57611245
 23.12375098 101.66719520
 23.07208342 102.76231023
 23.01878766 103.86159293
 22.96385131 104.96518007
 22.90724944 106.07321061
 22.84899050 107.18582225
 22.78905286 108.30315628
 22.72742416 109.42535449
 22.66409217 110.55255982
 22.59904485 111.68491623
 22.53227048 112.82256857
 22.46375764 113.96566244
 22.39349542 115.11434392
 22.32147345 116.26875944
 22.24768209 117.42905553
 22.17211754 118.59538122
 22.09475823 119.76787639
 22.01560818 120.94669153
 21.93466221 122.13197172
 21.85191644 123.32385473
 21.76735313 124.52249628
 21.68098638 125.72801751
 21.59282769 126.94057874
 21.50286342 128.16029042
 21.41108403 129.38729640
 21.31752773 130.62171387
 21.22219455 131.86366649
 21.12509883 133.11326760
 21.95286818  -6.90903454
 22.05306263  -5.63461902
 22.15159573  -4.36820051
 22.24844255  -3.10968679
 22.34358056  -1.85898431
 22.43699593  -0.61598582
 22.52866988   0.61942362
 22.61859352   1.84736394
 22.70675901   3.06796111
 22.79316113   4.28134577
 22.87779706   5.48765245
 22.96066613   6.68701886
 23.04176962   7.87958546
 23.12110903   9.06549427
 23.19869295  10.24489146
 23.27452495  11.41792088
 23.34861004  12.58473196
 23.42095831  13.74546928
 23.49157854  14.90028192
 23.56048071  16.04931624
 23.62767447  17.19272076
 23.69317098  18.33064091
 23.75698303  19.46322379
 23.81911731  20.59061526
 23.87959316  21.71295889
 23.93841514  22.83039767
 23.99560045  23.94307607
 24.05116248  25.05113095
 24.10510882  26.15470687
 24.15745595  27.25394034
 24.20821478  28.34896844
 24.25739758  29.43992653
 24.30501661  30.52694903
 24.35108392  31.61016915
 24.39561127  32.68971864
 24.43861021  33.76572770
 24.48009362  34.83832566
 24.52006832  35.90763839
 24.55854832  36.97379282
 24.59554386  38.03691360
 24.63106498  39.09712476
 24.66512183  40.15454636
 24.69772331  41.20930119
 24.72887952  42.26150770
 24.75859559  43.31128411
 24.78688714  44.35875178
 24.81375649  45.40402295
 24.83921314  46.44721338
 24.86326455  47.48843853
 24.88591739  48.52781136
 24.90717884  49.56544304
 24.92705488  50.60144703
 24.94555133  51.63593359
 24.96267364  52.66901281
 24.97842688  53.70079417
 24.99281572  54.73138644
 25.00584445  55.76089788
 25.01751694  56.78943616
 25.02783669  57.81710850
 25.03680678  58.84402169
 25.04443271  59.87028413
 25.05071153  60.89599832
 25.05564756  61.92127167
 25.05924230  62.94620978
 25.06149681  63.97091806
 25.06241178  64.99550181
 25.06198748  66.02006628
 25.06022378  67.04471671
 25.05712016  68.06955836
 25.05267568  69.09469660
 25.04688901  70.12023696
 25.03975842  71.14628517
 25.03128177  72.17294718
 25.02145653  73.20032928
 25.01027976  74.22853811
 24.99774813  75.25768072
 24.98385544  76.28786209
 24.96860278  77.31919569
 24.95198284  78.35178718
 24.93399066  79.38574575
 24.91462094  80.42118127
 24.89386794  81.45820432
 24.87172557  82.49692627
 24.84818736  83.53745930
 24.82324645  84.57991648
 24.79689564  85.62441182
 24.76912717  86.67106072
 24.73993339  87.71997781
 24.70930626  88.77128076
 24.67723505  89.82508883
 24.64371260  90.88151891
 24.60872868  91.94069377
 24.57227426  93.00273397
 24.53433879  94.06776225
 24.49491180  95.13590270
 24.45398254  96.20728063
 24.41154271  97.28202841
 24.36757690  98.36026587
 24.32207551  99.44212615
 24.27502688 100.52774026
 24.22641918 101.61724062
 24.17624043 102.71076108
 24.12447848 103.80843689
 24.07112111 104.91040471
 24.01614534 106.01680350
 23.95955642 107.12777101
 23.90133425 108.24344852
 23.84146649 109.36397791
 23.77994091 110.48950227
 23.71674547 111.62016578
 23.65186834 112.75611360
 23.58529803 113.89749171
 23.51702345 115.04444675
 23.44703398 116.19712577
 23.37531969 117.35567606
 23.30187915 118.52024815
 23.22668366 119.69098138
 23.14974077 120.86802775
 23.07104732 122.05152619
 22.99058509 123.24164031
 22.90836319 124.43850118
 22.82437286 125.64224592
 22.73862245 126.85302382
 22.65110664 128.07096071
 22.56183478 129.29619225
 22.47078575 130.52885331
 22.37800846 131.76905655
 22.28350039 133.01692355
 23.11552268  -6.80970503
 23.21303263  -5.53691836
 23.30890678  -4.27215546
 23.40312298  -3.01531891
 23.49566085  -1.76631248
 23.58650871  -0.52502472
 23.67564929   0.70866255
 23.76307545   1.93487227
 23.84878077   3.15373306
 23.93276134   4.36537799
 24.01501546   5.56994378
 24.09554347   6.76757012
 24.17434754   7.95839925
 24.25142972   9.14257469
 24.32679967  10.32024407
 24.40046162  11.49155197
 24.47242018  12.65665001
 24.54268623  13.81568253
 24.61126977  14.96880002
 24.67817955  16.11614927
 24.74342626  17.25787895
 24.80702117  18.39413627
 24.86897619  19.52506734
 24.92930334  20.65081831
 24.98801267  21.77153414
 25.04511527  22.88735759
 25.10062588  23.99843107
 25.15455705  25.10489784
 25.20692278  26.20689267
 25.25772984  27.30455951
 25.30699525  28.39803315
 25.35472953  29.48744934
 25.40094460  30.57294202
 25.44565234  31.65464392
 25.48886438  32.73268653
 25.53059213  33.80719990
 25.57084669  34.87831261
 25.60964082  35.94615238
 25.64698012  37.01084347
 25.68287849  38.07251112
 25.71734571  39.13127839
 25.75039130  40.18726704
 25.78202476  41.24059782
 25.81225467  42.29138926
 25.84108989  43.33976037
 25.86853798  44.38582794
 25.89460787  45.42970788
 25.91930760  46.47151468
 25.94264288  47.51136353
 25.96462157  48.54936608
 25.98524960  49.58563548
 26.00453311  50.62028213
 26.02247838  51.65341700
 26.03909034  52.68514979
 26.05437394  53.71558951
 26.06833376  54.74484458
 26.08097396  55.77302282
 26.09229832  56.80023154
 26.10231025  57.82657755
 26.11101276  58.85216725
 26.11840847  59.87710664
 26.12449961  60.90150143
 26.12928804  61.92545702
 26.13277811  62.94908070
 26.13496532  63.97247367
 26.13585298  64.99574258
 26.13544134  66.01899228
 26.13373028  67.04232760
 26.13071929  68.06585343
 26.12640746  69.08967475
 26.12079350  70.11389668
 26.11387570  71.13862453
 26.10565200  72.16396390
 26.09611992  73.19002067
 26.08527659  74.21690108
 26.07311610  75.24470924
 26.05964041  76.27355766
 26.04484254  77.30355115
 26.02871806  78.33479788
 26.01126215  79.36740667
 25.99246962  80.40148699
 25.97233489  81.43714903
 25.95085199  82.47450378
 25.92801461  83.51366305
 25.90381604  84.55473951
 25.87824924  85.59784679
 25.85130677  86.64309943
 25.82298093  87.69061332
 25.79326238  88.74050465
 25.76214505  89.79289099
 25.72961852  90.84789154
 25.69567194  91.90562621
 25.66029849  92.96621715
 25.62348725  94.02978607
 25.58522793  95.09645683
 25.54550998  96.16635447
 25.50432496  97.23961009
 25.46165817  98.31634480
 25.41749999  99.39669086
 25.37183895 100.48077907
 25.32466338 101.56874167
 25.27596146 102.66071233
 25.22572122 103.75682617
 25.17393055 104.85721975
 25.12057725 105.96203104
 25.06563683 107.07140051
 25.00911759 108.18546680
 24.95099822 109.30437272
 24.89126652 110.42826148
 24.82991046 111.55727742
 24.76691819 112.69156598
 24.70227817 113.83127349
 24.63597916 114.97654704
 24.56801042 116.12753425
 24.49836173 117.28438311
 24.42703424 118.44724536
 24.35399234 119.61626044
 24.27924651 120.79158128
 24.20278995 121.97335560
 24.12461714 123.16172994
 24.04472665 124.35684272
 23.96309711 125.55885364
 23.87974553 126.76788345
 23.79467997 127.98408975
 23.70788940 129.20758879
 23.61938590 130.43851805
 23.52914385 131.67701085
 23.43722405 132.92317501
 24.27363540  -6.71306664
 24.36845549  -5.44188333
 24.46166744  -4.17874549
 24.55325113  -2.92355840
 24.64318899  -1.67621575
 24.73147099  -0.43660466
 24.81808133   0.79539612
 24.90301442   2.01991236
 24.98626518   3.23707520
 25.06783085   4.44701999
 25.14771076   5.64988547
 25.22590616   6.84581322
 25.30241997   8.03494710
 25.37725480   9.21743206
 25.45042115  10.39341707
 25.52192395  11.56304731
 25.59176729  12.72647665
 25.65996250  13.88384884
 25.72652124  15.03531617
 25.79145101  16.18102545
 25.85476342  17.32112611
 25.91646930  18.45576549
 25.97658012  19.58509004
 26.03510861  20.70924623
 26.09206611  21.82837913
 26.14746306  22.94263236
 26.20131185  24.05214779
 26.25362640  25.15706684
 26.30441867  26.25753140
 26.35370288  27.35367417
 26.40148725  28.44563750
 26.44778240  29.53355647
 26.49260514  30.61756332
 26.53596476  31.69779111
 26.57787268  32.77437092
 26.61834011  33.84743247
 26.65737798  34.91710413
 26.69499695  35.98351277
 26.73120938  37.04678444
 26.76602021  38.10704191
 26.79944279  39.16440866
 26.83148646  40.21900617
 26.86216021  41.27095464
 26.89147286  42.32037360
 26.91943289  43.36737919
 26.94604802  44.41208976
 26.97132651  45.45462001
 26.99527431  46.49508554
 27.01790083  47.53359786
 27.03921110  48.57027282
 27.05921177  49.60521979
 27.07790908  50.63854997
 27.09530812  51.67037417
 27.11141429  52.70080062
 27.12623273  53.72993899
 27.13976759  54.75789703
 27.15202296  55.78478217
 27.16300252  56.81070133
 27.17270958  57.83576094
 27.18114707  58.86006700
 27.18831754  59.88372514
 27.19422316  60.90684066
 27.19886573  61.92951859
 27.20224666  62.95186376
 27.20436700  63.97398080
 27.20522739  64.99597424
 27.20482810  66.01794857
 27.20317209  67.04001053
 27.20025284  68.06226022
 27.19607239  69.08480432
 27.19062946  70.10774754
 27.18392241  71.13119485
 27.17594922  72.15525143
 27.16670747  73.18002278
 27.15619167  74.20561238
 27.14440428  75.23213147
 27.13133884  76.25968422
 27.11699142  77.28837789
 27.10135769  78.31832028
 27.08443296  79.34961981
 27.06621216  80.38238559
 27.04668985  81.41672743
 27.02586022  82.45275594
 27.00371710  83.49058254
 26.98025395  84.53031956
 26.95546389  85.57208024
 26.92933967  86.61597876
 26.90187375  87.66213069
 26.87305759  88.71065167
 26.84288373  89.76165932
 26.81134302  90.81527228
 26.77842545  91.87160975
 26.74412330  92.93079423
 26.70842635  93.99294679
 26.67132447  95.05819104
 26.63280731  96.12665177
 26.59286424  97.19845507
 26.55148759  98.27373481
 26.50866135  99.35261070
 26.46437640 100.43521725
 26.41862127 101.52168650
 26.37138431 102.61215197
 26.32265371 103.70674860
 26.27241755 104.80561285
 26.22066377 105.90888260
 26.16736972 107.01669827
 26.11254086 108.12919859
 26.05615728 109.24652637
 25.99820685 110.36882489
 25.93867760 111.49623868
 25.87755768 112.62891335
 25.81483552 113.76699556
 25.75049984 114.91063278
 25.68453977 116.05997315
 25.61694491 117.21516528
 25.54770550 118.37635797
 25.47681993 119.54370292
 25.40426075 120.71734200
 25.33003462 121.89742788
 25.25413505 123.08410839
 25.17655595 124.27752585
 25.09729244 125.47783543
 25.01634293 126.68516803
 24.93371364 127.89967247
 24.84939984 129.12147704
 24.76341078 130.35071700
 24.67572772 131.58752832
 24.58639535 132.83202289
 25.42732906  -6.61912588
 25.51945381  -5.34951757
 25.61000147  -4.08797688
 25.69895279  -2.83440523
 25.78629215  -1.58869255
 25.87201119  -0.35072261
 25.95609555   0.87962867
 26.03854104   2.10248974
 26.11934376   3.31799412
 26.19850200   4.52627927
 26.27601604   5.72748588
 26.35188790   6.92175724
 26.42611764   8.10923765
 26.49871902   9.29007671
 26.56969258  10.46442129
 26.63904565  11.63242049
 26.70678723  12.79422346
 26.77292487  13.94998158
 26.83746958  15.09984274
 26.90043179  16.24395772
 26.96182166  17.38247457
 27.02165134  18.51554049
 27.07993181  19.64330540
 27.13667384  20.76591134
 27.19189119  21.88350672
 27.24559450  22.99623456
 27.29779489  24.10423708
 27.34850514  25.20765517
 27.39773828  26.30662886
 27.44550598  27.40129850
 27.49182222  28.49179504
 27.53669449  29.57825943
 27.58013430  30.66082475
 27.62215702  31.73962207
 27.66277184  32.81478267
 27.70198971  33.88643593
 27.73982136  34.95470986
 27.77627722  36.01973108
 27.81136746  37.08162480
 27.84510383  38.14051532
 27.87749105  39.19652400
 27.90854165  40.24977255
 27.93826446  41.30038089
 27.96666797  42.34846767
 27.99376035  43.39415040
 28.01954985  44.43754539
 28.04404357  45.47876755
 28.06724845  46.51793183
 28.08917326  47.55515017
 28.10981938  48.59053514
 28.12919907  49.62420180
 28.14731500  50.65625624
 28.16417344  51.68680893
 28.17977896  52.71596999
 28.19413628  53.74384754
 28.20725006  54.77054774
 28.21912423  55.79617950
 28.22976223  56.82084873
 28.23916729  57.84466148
 28.24734226  58.86772338
 28.25428962  59.89013968
 28.26001149  60.91201530
 28.26450960  61.93345491
 28.26778533  62.95456293
 28.26983969  63.97544365
 28.27067330  64.99620120
 28.27028645  66.01693969
 28.26867901  67.03776321
 28.26585051  68.05877588
 28.26180009  69.08008192
 28.25652654  70.10178571
 28.25002824  71.12399182
 28.24230324  72.14680507
 28.23334917  73.17033058
 28.22316333  74.19467385
 28.21174261  75.21994076
 28.19908356  76.24623767
 28.18518234  77.27367145
 28.17003475  78.30234953
 28.15363622  79.33237997
 28.13598180  80.36387150
 28.11706621  81.39693358
 28.09688378  82.43167643
 28.07542850  83.46821114
 28.05269399  84.50664963
 28.02867353  85.54710480
 28.00336008  86.58969049
 27.97674624  87.63452194
 27.94882392  88.68171428
 27.91958545  89.73138499
 27.88902187  90.78365245
 27.85712411  91.83863508
 27.82388372  92.89645557
 27.78929131  93.95723447
 27.75333679  95.02109511
 27.71601007  96.08816203
